怀柔,30日（周日）,20℃,多云转晴,西北风,3-4级转<3级
丰台,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
丰台,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
门头,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
密云,30日（周日）,19℃,多云转晴,西北风,3-4级转<3级
平谷,30日（周日）,20℃,多云转晴,西北风,3-4级转<3级
平谷,30日（周日）,20℃,多云转晴,西北风,3-4级转<3级
八达,30日（周日）,22℃,多云转晴,西北风,4-5级转<3级
八达,30日（周日）,22℃,多云转晴,西北风,4-5级转<3级
佛爷,30日（周日）,20℃,多云转晴,西北风,4-5级转<3级
佛爷,30日（周日）,20℃,多云转晴,西北风,4-5级转<3级
房山,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
石景,30日（周日）,20℃,多云转晴,西北风,4-5级转<3级
丰台,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
平谷,30日（周日）,20℃,多云转晴,西北风,3-4级转<3级
平谷,30日（周日）,20℃,多云转晴,西北风,3-4级转<3级
密云,30日（周日）,19℃,多云转晴,西北风,3-4级转<3级
密云,30日（周日）,19℃,多云转晴,西北风,3-4级转<3级
八达,30日（周日）,22℃,多云转晴,西北风,4-5级转<3级
佛爷,30日（周日）,20℃,多云转晴,西北风,4-5级转<3级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
丰台,30日（周日）,21℃,多云转晴,西北风,4-5级转<3级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
上海,30日（周日）,22℃,大雨,东北风,<3级转3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
闵行,30日（周日）,21℃,中雨转大雨,东北风,<3级转3-4级
宝山,30日（周日）,22℃,中雨转大雨,东北风,3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
川沙,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
金山,30日（周日）,23℃,中雨转大雨,东北风,3-4级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
南汇,30日（周日）,22℃,大雨,东北风,<3级转3-4级
嘉定,30日（周日）,21℃,中雨转大雨,东北风,<3级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
崇明,30日（周日）,22℃,中雨,东北风,<3级
崇明,30日（周日）,22℃,中雨,东北风,<3级
青浦,30日（周日）,21℃,大雨,东北风,<3级转3-4级
松江,30日（周日）,21℃,中雨转大雨,东北风,3-4级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
崇明,30日（周日）,22℃,中雨,东北风,<3级
崇明,30日（周日）,22℃,中雨,东北风,<3级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
崇明,30日（周日）,22℃,中雨,东北风,<3级
崇明,30日（周日）,22℃,中雨,东北风,<3级
崇明,30日（周日）,22℃,中雨,东北风,<3级
奉贤,30日（周日）,22℃,中雨转大雨,东北风,3-4级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
徐家,30日（周日）,22℃,大雨,东北风,<3级转3-4级
浦东,30日（周日）,22℃,大雨,东北风,<3级转3-4级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
天津,30日（周日）,23℃,晴,西北风,3-4级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
武清,30日（周日）,21℃,晴,西北风,4-5级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
东丽,30日（周日）,23℃,晴,西北风,3-4级转<3级
宝坻,30日（周日）,19℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
西青,30日（周日）,20℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
静海,30日（周日）,21℃,晴,西北风,<3级
静海,30日（周日）,21℃,晴,西北风,<3级
北辰,30日（周日）,21℃,晴,西北风,3-4级转<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
静海,30日（周日）,21℃,晴,西北风,<3级
宁河,30日（周日）,21℃,晴,西北风,3-4级转<3级
汉沽,30日（周日）,23℃,晴,西北风,3-4级转<3级
静海,30日（周日）,21℃,晴,西北风,<3级
静海,30日（周日）,21℃,晴,西北风,<3级
塘沽,30日（周日）,23℃,晴,西风,3-4级
塘沽,30日（周日）,23℃,晴,西风,3-4级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
静海,30日（周日）,21℃,晴,西北风,<3级
静海,30日（周日）,21℃,晴,西北风,<3级
塘沽,30日（周日）,23℃,晴,西风,3-4级
塘沽,30日（周日）,23℃,晴,西风,3-4级
塘沽,30日（周日）,23℃,晴,西风,3-4级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
塘沽,30日（周日）,23℃,晴,西风,3-4级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
塘沽,30日（周日）,23℃,晴,西风,3-4级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
津南,30日（周日）,21℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
大港,30日（周日）,23℃,晴,西北风,3-4级转<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
平台,30日（周日）,23℃,晴,西北风,3-4级转<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
蓟县,30日（周日）,21℃,晴,西北风,3-4级转<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
重庆,30日（周日）,21℃,多云,无持续风向,<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
永川,30日（周日）,21℃,多云,无持续风向,<3级
合川,30日（周日）,22℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
南川,30日（周日）,20℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
江津,30日（周日）,23℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
万盛,30日（周日）,21℃,多云,无持续风向,<3级
北碚,30日（周日）,22℃,多云,无持续风向,<3级
渝北,30日（周日）,20℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
巴南,30日（周日）,20℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
黔江,30日（周日）,20℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
长寿,30日（周日）,20℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
开县,30日（周日）,22℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
涪陵,30日（周日）,21℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
城口,30日（周日）,19℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
云阳,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
巫溪,30日（周日）,22℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
潼南,30日（周日）,21℃,多云,无持续风向,<3级
垫江,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
奉节,30日（周日）,20℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
巫山,30日（周日）,22℃,多云,无持续风向,<3级
潼南,30日（周日）,21℃,多云,无持续风向,<3级
潼南,30日（周日）,21℃,多云,无持续风向,<3级
垫江,30日（周日）,19℃,多云,无持续风向,<3级
垫江,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
忠县,30日（周日）,20℃,多云,无持续风向,<3级
忠县,30日（周日）,20℃,多云,无持续风向,<3级
潼南,30日（周日）,21℃,多云,无持续风向,<3级
垫江,30日（周日）,19℃,多云,无持续风向,<3级
垫江,30日（周日）,19℃,多云,无持续风向,<3级
梁平,30日（周日）,19℃,多云,无持续风向,<3级
忠县,30日（周日）,20℃,多云,无持续风向,<3级
大足,30日（周日）,21℃,多云,无持续风向,<3级
大足,30日（周日）,21℃,多云,无持续风向,<3级
石柱,30日（周日）,19℃,多云,无持续风向,<3级
石柱,30日（周日）,19℃,多云,无持续风向,<3级
